order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
18883,10373,201,2,32.02,0.134,64.04
18884,10373,267,1,210.87,-0.04,210.87
18885,10374,296,3,111.73,0.155,335.19
18886,10374,337,3,128.26,0.111,384.78
18887,10375,105,1,24.54,0.163,24.54
18888,10375,51,1,80.86,0.245,80.86
18889,10376,218,1,75.64,-0.042,75.64
18890,10377,26,3,176.62,0.006,529.86
18891,10378,213,1,34.66,-0.033,34.66
18892,10379,54,1,283.76,0.019,283.76
18893,10379,378,1,75.08,0.07,75.08
18894,10380,190,2,107.7,-0.07,215.4
18895,10380,263,1,93.41,0.117,93.41
18896,10381,53,1,328.06,0.115,328.06
18897,10381,333,1,145.79,-0.003,145.79
18898,10382,134,2,105.36,0.074,210.72
18899,10383,259,2,189.0,0.119,378.0
18900,10384,314,1,21.71,0.055,21.71
18901,10384,193,2,17.91,0.074,35.82
18902,10385,249,1,159.95,0.043,159.95
18903,10385,269,1,196.92,0.121,196.92
18904,10386,12,1,335.88,0.151,335.88
18905,10387,305,1,116.65,0.08,116.65
18906,10387,199,1,116.63,-0.018,116.63
18907,10388,200,1,67.67,0.148,67.67
18908,10388,283,1,133.28,0.074,133.28
18909,10389,209,3,14.67,0.1,44.01
18910,10389,38,1,250.28,0.114,250.28
18911,10389,223,1,101.98,0.086,101.98
18912,10390,34,1,149.1,0.033,149.1
18913,10391,346,2,60.2,0.098,120.4
18914,10392,152,3,101.94,0.093,305.82
18915,10392,80,1,197.73,0.098,197.73
18916,10392,114,1,167.79,0.049,167.79
18917,10392,242,1,34.93,0.048,34.93
18918,10393,155,1,57.82,-0.036,57.82
18919,10394,348,1,108.71,0.118,108.71
18920,10395,386,1,29.86,0.091,29.86
18921,10395,276,1,64.77,0.122,64.77
18922,10396,81,1,124.42,0.196,124.42
18923,10396,372,1,13.69,0.048,13.69
18924,10396,203,1,101.09,0.043,101.09
18925,10397,232,1,91.4,0.077,91.4
18926,10398,80,1,194.82,0.111,194.82
18927,10398,281,1,52.42,0.13,52.42
18928,10398,99,1,83.76,0.116,83.76
18929,10398,225,1,42.4,-0.012,42.4
18930,10399,105,2,25.43,0.132,50.86
18931,10400,207,3,28.42,-0.027,85.26
18932,10400,73,2,47.9,0.078,95.8
18933,10401,38,1,253.35,0.103,253.35
18934,10402,284,2,35.88,0.072,71.76
18935,10403,294,1,108.24,0.11,108.24
18936,10404,342,1,86.18,-0.047,86.18
18937,10405,6,1,374.01,-0.031,374.01
18938,10406,154,1,23.85,0.097,23.85
18939,10407,290,1,104.1,0.034,104.1
18940,10407,225,1,40.03,0.044,40.03
18941,10408,7,1,334.08,0.004,334.08
18942,10409,277,1,218.18,-0.013,218.18
18943,10410,171,1,83.76,0.146,83.76
18944,10411,364,1,169.36,0.045,169.36
18945,10411,261,1,76.43,0.303,76.43
18946,10412,85,2,12.2,0.095,24.4
18947,10413,19,1,163.79,0.053,163.79
18948,10414,10,2,214.1,0.072,428.2
18949,10415,315,2,154.03,0.037,308.06
18950,10416,370,1,99.68,0.018,99.68
18951,10417,121,1,66.78,0.055,66.78
18952,10418,131,1,65.49,0.131,65.49
18953,10419,179,2,67.67,0.172,135.34
18954,10419,83,2,27.36,0.096,54.72
18955,10420,238,1,89.71,0.127,89.71
18956,10420,134,1,101.69,0.106,101.69
18957,10421,275,1,74.99,0.077,74.99
18958,10421,159,1,84.76,0.241,84.76
18959,10421,256,2,192.01,-0.053,384.02
18960,10422,235,1,102.42,0.127,102.42
18961,10423,71,3,239.3,0.037,717.9
18962,10423,223,3,105.52,0.054,316.56
18963,10424,376,1,77.49,0.099,77.49
18964,10425,208,2,98.68,0.012,197.36
18965,10426,102,1,161.14,0.057,161.14
18966,10427,349,1,127.53,0.096,127.53
18967,10427,75,1,150.79,0.219,150.79
18968,10428,65,1,197.54,0.026,197.54
18969,10428,176,1,22.46,0.141,22.46
18970,10429,198,2,14.03,0.079,28.06
18971,10430,105,2,26.16,0.107,52.32
18972,10431,20,1,130.34,0.127,130.34
18973,10431,312,2,90.92,0.081,181.84
18974,10432,126,1,79.7,0.253,79.7
18975,10433,200,2,67.76,0.147,135.52
18976,10433,332,1,74.5,0.133,74.5
18977,10434,130,4,14.12,0.178,56.48
18978,10434,51,1,106.37,0.006,106.37
18979,10434,35,1,201.78,0.069,201.78
18980,10435,209,1,12.17,0.253,12.17
18981,10435,261,2,105.85,0.034,211.7
18982,10435,152,1,108.01,0.039,108.01
18983,10436,181,1,48.66,0.098,48.66
18984,10437,17,3,77.01,0.143,231.03
18985,10438,107,1,57.0,0.034,57.0
18986,10438,167,1,37.48,0.263,37.48
18987,10438,344,2,177.59,0.008,355.18
18988,10438,258,1,165.99,0.003,165.99
18989,10438,123,1,141.2,0.083,141.2
18990,10439,7,1,327.39,0.024,327.39
18991,10439,186,1,12.33,0.088,12.33
18992,10439,61,1,72.66,-0.084,72.66
18993,10440,220,1,94.13,0.11,94.13
18994,10441,86,2,54.57,0.043,109.14
18995,10441,349,1,133.0,0.058,133.0
18996,10441,151,2,76.43,0.054,152.86
18997,10442,190,1,92.19,0.084,92.19
18998,10442,113,1,22.43,0.127,22.43
18999,10443,85,1,12.32,0.086,12.32
19000,10444,296,2,119.76,0.095,239.52
19001,10445,214,1,25.26,0.153,25.26
19002,10446,172,1,17.31,0.077,17.31
19003,10446,88,1,35.33,0.107,35.33
19004,10447,141,2,113.03,0.016,226.06
19005,10448,222,1,19.14,0.108,19.14
19006,10449,13,1,86.0,0.005,86.0
19007,10450,371,1,59.64,0.085,59.64
19008,10450,293,1,29.76,0.021,29.76
19009,10451,379,1,56.26,-0.044,56.26
19010,10452,129,1,43.29,0.106,43.29
19011,10453,388,3,19.29,0.097,57.87
19012,10454,88,1,35.79,0.095,35.79
19013,10455,395,2,13.63,0.203,27.26
19014,10455,246,1,30.44,0.091,30.44
19015,10455,103,1,106.83,0.116,106.83
19016,10455,290,1,101.72,0.056,101.72
19017,10456,46,1,229.09,0.174,229.09
19018,10456,379,1,48.72,0.096,48.72
19019,10457,382,2,64.95,0.042,129.9
19020,10457,5,1,313.06,0.006,313.06
19021,10458,182,1,82.44,0.143,82.44
19022,10459,138,1,149.59,0.199,149.59
19023,10460,377,1,9.26,0.094,9.26
19024,10460,205,1,26.88,0.179,26.88
19025,10460,367,1,118.01,0.038,118.01
19026,10461,123,1,135.4,0.121,135.4
19027,10462,231,3,46.19,0.143,138.57
19028,10463,60,2,322.64,0.112,645.28
19029,10463,346,3,59.29,0.112,177.87
19030,10464,98,1,26.72,0.175,26.72
19031,10465,172,2,16.73,0.108,33.46
19032,10466,6,1,353.36,0.026,353.36
19033,10467,26,1,188.99,-0.064,188.99
19034,10467,310,2,64.95,0.183,129.9
19035,10468,29,1,385.93,0.035,385.93
19036,10468,285,1,125.44,0.098,125.44
19037,10469,34,1,138.56,0.102,138.56
19038,10470,84,2,64.37,0.216,128.74
19039,10471,376,1,71.05,0.174,71.05
19040,10472,139,2,24.35,0.075,48.7
19041,10473,360,1,24.2,0.156,24.2
19042,10473,18,2,46.8,0.214,93.6
19043,10474,33,1,149.12,0.139,149.12
19044,10475,75,1,165.32,0.144,165.32
19045,10475,377,1,9.51,0.069,9.51
19046,10476,336,1,76.17,0.138,76.17
19047,10476,374,1,69.74,0.105,69.74
19048,10477,167,3,51.1,-0.005,153.3
19049,10477,367,1,126.0,-0.027,126.0
19050,10477,84,4,65.0,0.208,260.0
19051,10477,93,1,43.09,0.152,43.09
19052,10478,244,1,158.29,0.155,158.29
19053,10479,204,1,92.64,0.081,92.64
19054,10480,399,1,28.38,0.094,28.38
19055,10481,265,2,49.07,0.233,98.14
19056,10482,335,1,86.14,0.066,86.14
19057,10482,88,2,34.68,0.123,69.36
19058,10483,144,1,10.28,0.165,10.28
19059,10484,274,1,175.84,0.209,175.84
19060,10484,84,1,69.23,0.157,69.23
19061,10485,60,1,295.8,0.186,295.8
19062,10486,360,1,25.06,0.126,25.06
19063,10487,40,1,35.15,0.15,35.15
19064,10487,267,3,178.66,0.119,535.98
19065,10487,73,2,52.87,-0.017,105.74
19066,10488,145,1,100.23,0.12,100.23
19067,10489,178,1,104.92,-0.008,104.92
19068,10490,392,2,36.16,0.074,72.32
19069,10491,375,2,68.37,0.199,136.74
19070,10492,285,2,128.31,0.077,256.62
19071,10493,375,1,68.1,0.202,68.1
19072,10493,113,2,22.93,0.107,45.86
19073,10493,13,1,81.13,0.061,81.13
19074,10494,261,3,94.23,0.14,282.69
19075,10495,277,1,182.58,0.152,182.58
19076,10495,12,2,340.6,0.139,681.2
19077,10496,355,1,41.0,0.13,41.0
19078,10497,98,2,30.14,0.069,60.28
19079,10498,69,1,106.32,0.095,106.32
19080,10499,102,1,159.61,0.066,159.61
19081,10500,291,1,67.31,0.145,67.31
19082,10501,157,1,42.75,0.114,42.75
19083,10502,236,1,112.18,0.114,112.18
19084,10502,191,1,42.07,0.12,42.07
19085,10503,77,2,688.9,0.169,1377.8
19086,10504,32,1,134.22,0.188,134.22
19087,10505,75,1,184.68,0.044,184.68
19088,10505,361,3,182.78,-0.063,548.34
19089,10505,148,1,122.16,0.038,122.16
19090,10506,313,2,56.08,0.22,112.16
19091,10507,286,2,111.44,0.145,222.88
19092,10508,241,1,141.19,0.233,141.19
19093,10508,129,5,49.67,-0.025,248.35
19094,10509,184,1,64.84,0.145,64.84
19095,10509,319,1,50.0,0.02,50.0
19096,10509,138,1,165.17,0.116,165.17
19097,10509,246,1,32.52,0.029,32.52
19098,10509,96,3,138.88,0.036,416.64
19099,10510,74,1,342.96,0.142,342.96
19100,10510,100,1,131.35,0.159,131.35
19101,10510,244,1,153.3,0.181,153.3
19102,10511,362,3,9.91,0.028,29.73
19103,10512,190,2,85.81,0.148,171.62
19104,10513,63,1,254.57,0.128,254.57
19105,10513,233,2,122.15,0.158,244.3
19106,10513,155,2,51.03,0.086,102.06
19107,10514,140,1,124.23,0.135,124.23
19108,10515,23,1,52.19,0.122,52.19
19109,10516,196,1,84.53,0.183,84.53
19110,10516,290,1,98.37,0.087,98.37
19111,10517,313,1,72.67,-0.011,72.67
19112,10517,336,1,80.41,0.09,80.41
19113,10518,11,1,145.73,0.176,145.73
19114,10519,24,2,243.54,0.11,487.08
19115,10519,215,1,52.05,0.106,52.05
19116,10520,129,1,40.66,0.161,40.66
19117,10521,358,2,65.22,0.089,130.44
19118,10522,12,1,369.47,0.066,369.47
19119,10523,212,2,62.73,0.23,125.46
19120,10524,253,1,95.16,0.164,95.16
19121,10525,162,2,31.11,0.057,62.22
19122,10526,318,1,162.19,0.074,162.19
19123,10527,245,1,165.52,0.156,165.52
19124,10527,340,1,95.75,0.104,95.75
19125,10527,36,1,264.92,0.103,264.92
19126,10528,25,3,269.22,0.196,807.66
19127,10528,74,1,382.06,0.044,382.06
19128,10528,400,3,74.28,0.124,222.84
19129,10529,155,4,51.44,0.079,205.76
19130,10530,318,1,189.33,-0.08,189.33
19131,10531,163,1,16.2,0.063,16.2
19132,10531,193,1,18.12,0.063,18.12
19133,10532,76,1,150.47,-0.023,150.47
19134,10533,166,1,40.69,0.033,40.69
19135,10534,259,1,188.72,0.12,188.72
19136,10535,75,2,159.37,0.175,318.74
19137,10536,371,1,56.9,0.127,56.9
19138,10537,128,3,49.8,0.161,149.4
19139,10537,230,1,62.31,0.027,62.31
19140,10538,259,2,222.47,-0.037,444.94
19141,10538,282,2,101.07,0.035,202.14
19142,10539,138,1,171.95,0.079,171.95
19143,10539,57,2,293.13,0.129,586.26
19144,10540,287,2,75.36,0.05,150.72
19145,10540,111,3,79.44,0.129,238.32
19146,10540,31,1,64.98,0.232,64.98
19147,10540,227,1,90.54,0.048,90.54
19148,10541,246,2,30.26,0.096,60.52
19149,10541,195,1,92.04,0.154,92.04
19150,10541,283,1,140.05,0.026,140.05
19151,10541,235,1,95.68,0.185,95.68
19152,10541,97,1,156.1,-0.009,156.1
19153,10541,237,1,164.92,0.195,164.92
19154,10542,36,1,264.67,0.104,264.67
19155,10543,96,1,107.22,0.256,107.22
19156,10544,92,3,146.54,0.0,439.62
19157,10544,314,1,19.33,0.159,19.33
19158,10545,16,2,346.56,0.129,693.12
19159,10546,386,2,27.85,0.152,55.7
19160,10546,309,1,125.44,0.142,125.44
19161,10547,147,2,196.96,0.003,393.92
19162,10547,308,2,58.57,0.125,117.14
19163,10547,238,1,88.98,0.134,88.98
19164,10548,314,1,21.74,0.054,21.74
19165,10549,386,1,31.93,0.028,31.93
19166,10550,225,1,35.13,0.161,35.13
19167,10550,248,1,164.81,0.118,164.81
19168,10550,239,3,183.65,0.047,550.95
19169,10551,357,2,32.57,0.073,65.14
19170,10551,17,1,80.96,0.099,80.96
19171,10551,345,2,18.33,0.074,36.66
19172,10552,184,2,71.79,0.053,143.58
19173,10553,185,1,77.5,0.035,77.5
19174,10554,151,1,81.76,-0.012,81.76
19175,10555,353,1,21.31,0.034,21.31
19176,10556,353,1,17.53,0.205,17.53
19177,10556,261,1,94.83,0.135,94.83
19178,10556,385,1,52.82,-0.0,52.82
19179,10557,320,2,53.93,0.12,107.86
19180,10558,234,1,192.5,0.141,192.5
19181,10558,390,1,70.8,0.082,70.8
19182,10558,223,1,114.31,-0.024,114.31
19183,10559,353,1,20.83,0.055,20.83
19184,10560,289,1,192.0,0.059,192.0
19185,10560,226,1,68.77,0.258,68.77
19186,10561,75,3,157.96,0.182,473.88
19187,10562,161,1,118.18,-0.049,118.18
19188,10563,216,1,55.96,0.208,55.96
19189,10563,144,1,10.21,0.17,10.21
19190,10564,194,1,80.25,0.156,80.25
19191,10565,158,1,116.99,-0.076,116.99
19192,10566,188,1,49.36,-0.024,49.36
19193,10566,391,1,76.35,0.094,76.35
19194,10566,14,1,180.87,0.048,180.87
19195,10567,291,1,68.41,0.131,68.41
19196,10567,348,1,114.27,0.073,114.27
19197,10567,359,2,74.53,0.14,149.06
19198,10568,215,7,49.09,0.157,343.63
19199,10568,186,1,12.16,0.101,12.16
19200,10569,3,1,232.92,0.156,232.92
19201,10569,273,1,164.19,0.093,164.19
19202,10569,355,1,42.99,0.087,42.99
19203,10569,75,1,163.51,0.153,163.51
19204,10570,44,1,280.49,0.042,280.49
19205,10571,187,1,10.85,0.033,10.85
19206,10571,122,3,69.23,-0.047,207.69
19207,10571,187,1,10.94,0.025,10.94
19208,10572,67,1,126.84,0.085,126.84
19209,10573,292,2,45.16,-0.078,90.32
19210,10573,25,1,339.34,-0.013,339.34
19211,10574,156,1,24.77,0.035,24.77
19212,10574,29,1,408.82,-0.023,408.82
19213,10574,245,1,155.23,0.208,155.23
19214,10575,319,1,47.99,0.059,47.99
19215,10576,16,3,314.56,0.21,943.68
19216,10577,384,1,67.86,0.039,67.86
19217,10578,13,1,79.95,0.075,79.95
19218,10578,96,1,129.92,0.098,129.92
19219,10578,327,1,33.83,0.065,33.83
19220,10579,351,1,77.43,0.087,77.43
19221,10580,119,1,158.75,0.163,158.75
19222,10580,160,1,56.91,0.1,56.91
19223,10581,364,1,157.65,0.111,157.65
19224,10581,366,1,54.27,0.122,54.27
19225,10582,373,1,71.5,0.11,71.5
19226,10583,336,1,75.82,0.142,75.82
19227,10583,39,2,272.34,0.066,544.68
19228,10583,15,1,230.44,0.248,230.44
19229,10584,341,1,36.7,0.063,36.7
19230,10585,307,2,57.44,0.141,114.88
19231,10586,348,2,103.34,0.162,206.68
19232,10587,199,1,112.08,0.022,112.08
19233,10588,376,1,77.9,0.094,77.9
19234,10588,59,1,337.56,-0.044,337.56
19235,10589,21,2,221.76,0.076,443.52
19236,10589,363,1,139.18,0.051,139.18
19237,10590,113,1,18.82,0.268,18.82
19238,10590,330,1,38.55,0.181,38.55
19239,10591,316,1,37.41,0.011,37.41
19240,10592,290,2,98.99,0.081,197.98
19241,10592,57,1,251.07,0.254,251.07
19242,10593,135,2,172.76,0.132,345.52
19243,10593,85,2,11.73,0.129,23.46
19244,10593,135,1,176.62,0.113,176.62
19245,10594,46,1,238.67,0.139,238.67
19246,10595,306,2,44.09,0.077,88.18
19247,10596,191,1,43.14,0.098,43.14
19248,10597,1,3,313.12,0.055,939.36
19249,10597,120,3,137.29,0.163,411.87
19250,10598,81,2,160.3,-0.035,320.6
19251,10599,290,3,98.95,0.082,296.85
19252,10599,348,1,116.09,0.058,116.09
19253,10599,334,5,131.88,0.167,659.4
19254,10600,196,2,101.02,0.024,202.04
19255,10600,366,3,52.75,0.147,158.25
19256,10600,387,1,14.31,0.119,14.31
19257,10601,387,1,16.98,-0.045,16.98
19258,10601,319,1,46.31,0.092,46.31
19259,10601,130,1,14.34,0.165,14.34
19260,10601,351,1,72.23,0.148,72.23
19261,10601,137,1,160.3,0.166,160.3
19262,10602,219,1,71.69,0.183,71.69
19263,10602,342,1,74.29,0.097,74.29
19264,10602,177,1,18.86,0.11,18.86
19265,10602,62,4,293.53,0.135,1174.12
19266,10602,258,1,155.11,0.068,155.11
19267,10603,70,1,139.06,0.006,139.06
19268,10603,161,1,108.6,0.036,108.6
19269,10603,285,1,129.55,0.068,129.55
19270,10604,198,2,13.53,0.112,27.06
19271,10605,311,1,67.58,0.141,67.58
19272,10605,288,1,35.05,0.178,35.05
19273,10606,399,2,24.99,0.202,49.98
19274,10606,169,1,81.67,0.18,81.67
19275,10607,35,1,206.6,0.047,206.6
19276,10607,31,1,79.73,0.058,79.73
19277,10607,387,1,13.11,0.193,13.11
19278,10608,249,1,162.25,0.029,162.25
19279,10609,154,1,20.37,0.228,20.37
19280,10609,151,2,70.22,0.131,140.44
19281,10609,272,3,183.72,0.134,551.16
19282,10610,216,3,60.88,0.138,182.64
19283,10610,254,2,88.1,0.117,176.2
19284,10611,208,1,93.21,0.067,93.21
19285,10611,228,2,70.04,0.122,140.08
19286,10611,309,2,141.97,0.029,283.94
19287,10611,171,2,89.07,0.092,178.14
19288,10611,285,1,117.97,0.151,117.97
19289,10612,357,1,27.85,0.208,27.85
19290,10613,181,1,53.55,0.008,53.55
19291,10613,252,1,54.63,0.064,54.63
19292,10614,70,1,117.6,0.159,117.6
19293,10615,30,1,80.11,0.075,80.11
19294,10616,371,1,58.83,0.097,58.83
19295,10617,23,1,54.66,0.081,54.66
19296,10618,337,1,129.66,0.102,129.66
19297,10619,160,1,65.53,-0.037,65.53
19298,10619,245,2,200.36,-0.022,400.72
19299,10620,272,1,200.79,0.053,200.79
19300,10621,72,1,306.78,0.106,306.78
19301,10621,223,3,94.93,0.149,284.79
19302,10621,397,2,75.42,0.112,150.84
19303,10622,150,1,62.88,0.04,62.88
19304,10622,205,5,31.69,0.032,158.45
19305,10622,76,3,125.99,0.143,377.97
19306,10623,392,1,37.41,0.042,37.41
19307,10623,10,2,189.83,0.177,379.66
19308,10624,12,3,365.27,0.077,1095.81
19309,10624,188,1,47.68,0.01,47.68
19310,10625,282,1,99.13,0.054,99.13
19311,10625,8,1,74.7,0.097,74.7
19312,10626,395,1,13.94,0.185,13.94
19313,10626,153,2,34.18,0.163,68.36
19314,10627,395,1,14.8,0.134,14.8
19315,10627,43,1,219.76,0.097,219.76
19316,10627,300,1,43.39,0.021,43.39
19317,10627,130,1,17.0,0.01,17.0
19318,10628,57,1,287.1,0.147,287.1
19319,10629,11,1,143.74,0.188,143.74
19320,10629,379,1,49.91,0.074,49.91
19321,10629,188,1,53.0,-0.1,53.0
19322,10630,273,1,186.84,-0.032,186.84
19323,10631,250,1,102.89,0.127,102.89
19324,10632,348,1,113.24,0.081,113.24
19325,10632,168,2,95.84,0.079,191.68
19326,10632,158,1,92.99,0.144,92.99
19327,10633,344,1,163.33,0.088,163.33
19328,10633,53,1,315.91,0.148,315.91
19329,10634,85,4,12.51,0.071,50.04
19330,10635,231,1,56.37,-0.046,56.37
19331,10636,8,1,76.13,0.08,76.13
19332,10636,328,5,155.65,0.066,778.25
19333,10636,90,1,91.91,0.112,91.91
19334,10637,32,1,152.6,0.077,152.6
19335,10637,286,2,121.41,0.069,242.82
19336,10638,270,1,32.87,0.101,32.87
19337,10638,23,1,55.8,0.062,55.8
19338,10638,335,1,92.39,-0.002,92.39
19339,10639,107,1,52.16,0.116,52.16
19340,10639,235,2,97.33,0.17,194.66
19341,10640,185,1,55.8,0.305,55.8
19342,10640,259,1,193.95,0.096,193.95
19343,10641,98,2,28.29,0.126,56.58
19344,10642,246,1,27.91,0.166,27.91
19345,10643,50,1,305.33,0.001,305.33
19346,10643,371,1,59.12,0.093,59.12
19347,10643,320,2,51.16,0.165,102.32
19348,10644,49,2,272.39,0.138,544.78
19349,10644,342,2,77.62,0.057,155.24
19350,10644,5,1,329.88,-0.047,329.88
19351,10645,391,1,84.29,0.0,84.29
19352,10645,385,1,46.1,0.127,46.1
19353,10645,167,2,44.06,0.133,88.12
19354,10646,306,1,49.3,-0.032,49.3
19355,10646,134,1,101.09,0.111,101.09
19356,10647,299,1,143.67,0.02,143.67
19357,10647,31,1,84.49,0.001,84.49
19358,10648,161,2,106.18,0.058,212.36
19359,10648,90,1,83.1,0.197,83.1
19360,10648,103,1,117.45,0.028,117.45
19361,10648,162,2,32.35,0.02,64.7
19362,10649,386,1,30.73,0.065,30.73
19363,10650,186,3,10.85,0.198,32.55
19364,10651,394,1,39.84,0.079,39.84
19365,10652,18,1,56.25,0.055,56.25
19366,10652,371,2,51.87,0.204,103.74
19367,10653,238,1,95.79,0.067,95.79
19368,10654,375,3,70.75,0.171,212.25
19369,10654,155,1,54.88,0.017,54.88
19370,10654,325,2,110.24,0.148,220.48
19371,10655,345,2,16.06,0.189,32.12
19372,10655,167,1,42.72,0.16,42.72
19373,10656,281,1,53.09,0.119,53.09
19374,10656,120,1,142.54,0.131,142.54
19375,10657,255,1,36.95,0.018,36.95
19376,10658,202,1,25.47,0.189,25.47
19377,10658,131,2,69.87,0.073,139.74
19378,10659,215,2,51.04,0.124,102.08
19379,10660,331,1,102.41,0.193,102.41
19380,10661,180,1,99.98,0.01,99.98
19381,10661,39,2,259.65,0.109,519.3
19382,10662,382,3,54.33,0.198,162.99
19383,10662,292,1,38.06,0.092,38.06
19384,10663,15,1,276.13,0.099,276.13
19385,10663,57,1,272.79,0.189,272.79
19386,10663,266,1,72.8,0.203,72.8
19387,10664,26,2,168.84,0.049,337.68
19388,10665,372,1,12.42,0.136,12.42
19389,10666,305,1,123.26,0.027,123.26
19390,10667,22,1,291.37,0.147,291.37
19391,10667,184,3,68.29,0.099,204.87
19392,10667,29,1,354.86,0.112,354.86
19393,10668,44,2,270.9,0.075,541.8
19394,10669,162,1,30.79,0.067,30.79
19395,10669,370,5,98.42,0.03,492.1
19396,10670,306,2,45.35,0.051,90.7
19397,10671,56,1,149.38,0.069,149.38
19398,10672,235,1,115.81,0.013,115.81
19399,10673,400,1,76.73,0.095,76.73
19400,10673,31,1,74.57,0.119,74.57
19401,10674,138,3,163.35,0.125,490.05
19402,10675,190,3,100.06,0.006,300.18
19403,10676,104,3,101.8,0.12,305.4
19404,10677,159,1,98.51,0.118,98.51
19405,10678,249,1,153.13,0.083,153.13
19406,10678,304,1,111.49,0.128,111.49
19407,10679,95,2,106.39,0.161,212.78
19408,10680,84,1,72.99,0.111,72.99
19409,10680,275,2,68.88,0.152,137.76
19410,10680,365,4,114.63,0.152,458.52
19411,10680,248,1,174.63,0.065,174.63
19412,10681,130,1,17.32,-0.008,17.32
19413,10681,292,4,42.04,-0.003,168.16
19414,10681,148,1,121.96,0.039,121.96
19415,10681,151,1,57.74,0.286,57.74
19416,10682,397,2,88.03,-0.036,176.06
19417,10683,313,1,65.34,0.091,65.34
19418,10683,227,1,93.61,0.016,93.61
19419,10684,44,2,266.66,0.089,533.32
19420,10684,131,1,67.57,0.103,67.57
19421,10684,400,1,79.62,0.061,79.62
19422,10685,41,1,92.66,0.106,92.66
19423,10686,102,1,164.91,0.035,164.91
19424,10686,219,2,70.1,0.201,140.2
19425,10687,39,1,284.69,0.023,284.69
19426,10688,233,2,130.18,0.103,260.36
19427,10688,214,2,29.88,-0.001,59.76
19428,10689,224,1,17.67,0.229,17.67
19429,10689,124,1,24.02,0.141,24.02
19430,10690,79,4,281.64,0.236,1126.56
19431,10691,383,1,33.43,0.113,33.43
19432,10691,275,2,75.59,0.07,151.18
19433,10692,390,1,71.61,0.071,71.61
19434,10693,309,1,124.11,0.151,124.11
19435,10694,229,1,76.85,0.123,76.85
19436,10694,77,3,806.2,0.028,2418.6
19437,10695,400,1,75.78,0.106,75.78
19438,10695,301,1,24.05,0.114,24.05
19439,10695,172,1,14.72,0.215,14.72
19440,10696,63,2,266.64,0.087,533.28
19441,10697,308,1,56.86,0.151,56.86
19442,10698,211,3,101.12,0.149,303.36
19443,10699,386,2,28.99,0.117,57.98
19444,10699,355,1,42.34,0.101,42.34
19445,10700,363,1,125.08,0.147,125.08
19446,10701,3,1,283.92,-0.029,283.92
19447,10702,394,1,41.63,0.038,41.63
19448,10703,120,1,143.51,0.125,143.51
19449,10704,322,1,49.9,0.143,49.9
19450,10704,12,1,360.58,0.089,360.58
19451,10705,112,2,88.51,0.094,177.02
19452,10705,323,1,29.13,0.1,29.13
19453,10705,220,1,106.19,-0.004,106.19
19454,10705,13,2,76.18,0.118,152.36
19455,10706,197,1,45.74,0.186,45.74
19456,10706,222,2,17.85,0.168,35.7
19457,10706,122,1,59.44,0.101,59.44
19458,10707,298,1,158.12,0.14,158.12
19459,10707,232,1,85.37,0.138,85.37
19460,10708,384,1,70.39,0.003,70.39
19461,10709,4,3,192.87,0.182,578.61
19462,10709,87,2,153.81,0.063,307.62
19463,10710,265,1,55.04,0.14,55.04
19464,10710,181,1,49.34,0.086,49.34
19465,10711,195,2,99.29,0.087,198.58
19466,10712,238,1,85.49,0.168,85.49
19467,10713,87,1,163.67,0.003,163.67
19468,10713,138,2,168.07,0.1,336.14
19469,10714,225,2,34.72,0.171,69.44
19470,10715,64,1,290.39,0.108,290.39
19471,10716,367,1,119.39,0.026,119.39
19472,10717,388,1,18.48,0.135,18.48
19473,10717,44,1,274.57,0.062,274.57
19474,10717,365,2,114.83,0.15,229.66
19475,10717,259,2,202.11,0.058,404.22
19476,10718,32,2,175.78,-0.064,351.56
19477,10718,223,2,111.55,0.0,223.1
19478,10718,262,2,62.3,0.096,124.6
19479,10719,234,1,201.92,0.099,201.92
19480,10720,147,1,165.53,0.162,165.53
19481,10720,240,2,498.35,0.077,996.7
19482,10720,287,1,70.2,0.115,70.2
19483,10721,46,1,233.69,0.157,233.69
19484,10721,196,2,91.28,0.118,182.56
19485,10721,23,2,57.49,0.033,114.98
19486,10722,343,4,115.79,0.196,463.16
19487,10723,226,1,74.97,0.192,74.97
19488,10723,397,1,77.84,0.084,77.84
19489,10724,194,3,97.09,-0.021,291.27
19490,10725,317,3,53.93,0.037,161.79
19491,10726,97,3,139.33,0.099,417.99
19492,10727,338,1,116.84,0.135,116.84
19493,10727,322,1,54.86,0.058,54.86
19494,10727,6,3,345.62,0.047,1036.86
19495,10728,76,1,126.32,0.141,126.32
19496,10728,389,1,41.41,0.105,41.41
19497,10728,103,2,111.63,0.076,223.26
19498,10729,331,1,117.91,0.07,117.91
19499,10729,139,1,20.77,0.211,20.77
19500,10730,317,3,50.44,0.099,151.32
19501,10731,124,1,28.06,-0.003,28.06
19502,10732,242,2,31.02,0.155,62.04
19503,10732,174,1,77.95,0.032,77.95
19504,10732,20,1,130.5,0.126,130.5
19505,10733,156,2,22.71,0.115,45.42
19506,10733,202,1,30.13,0.041,30.13
19507,10734,335,1,74.35,0.194,74.35
19508,10734,107,1,55.13,0.065,55.13
19509,10735,86,1,50.5,0.114,50.5
19510,10736,146,1,68.77,0.148,68.77
19511,10736,305,3,107.13,0.155,321.39
19512,10737,105,2,27.85,0.05,55.7
19513,10737,313,1,55.73,0.225,55.73
19514,10738,17,1,89.19,0.007,89.19
